src_ip,packet_count,unique_ports,proto_avg,attack_list,port_scan_ratio,common_port_ratio,rule_pred,ml_pred,risk_score,final_pred
168.196.60.173,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.175,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.176,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.178,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.179,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.18,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.181,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.182,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.183,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.185,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.187,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.188,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.189,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.19,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.191,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.192,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.193,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.194,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.196,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.197,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.198,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.199,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.2,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.20,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.200,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.201,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.203,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.204,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.205,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.206,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.207,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.209,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.21,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.211,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.212,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.213,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.214,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.216,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.217,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.196.60.218,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.219,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.22,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.220,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.223,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.224,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.225,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.228,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.231,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.232,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.233,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.234,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.236,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.237,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.238,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.239,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.241,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.244,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.245,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.247,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.248,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.249,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.25,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.196.60.250,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.251,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.252,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.253,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.196.60.254,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.26,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.28,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.29,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.3,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.31,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.32,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.33,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.35,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.36,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.38,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.4,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.41,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.42,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.43,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.44,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.47,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.49,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.5,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.50,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.52,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.55,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.57,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.58,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.59,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.62,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.64,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.66,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.67,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.68,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.71,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.73,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.74,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.76,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.78,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.80,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.81,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.83,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.84,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.85,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.60.87,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.88,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.89,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.9,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.90,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.91,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.92,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.93,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.196.60.94,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.95,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.96,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.60.97,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.98,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.60.99,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.10,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.100,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.101,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.102,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.103,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.104,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.108,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.11,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.111,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.117,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.119,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.121,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.124,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.128,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.129,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.130,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.132,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.134,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.136,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.138,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.139,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.145,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.146,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.147,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.148,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.149,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.15,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.152,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.153,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.154,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.157,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.158,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.16,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.161,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.164,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.168,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.170,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.171,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.172,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.174,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.176,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.179,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.18,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.180,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.186,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.189,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.19,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.190,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.191,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.192,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.194,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.20,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.202,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.203,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.205,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.207,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.209,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.21,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.211,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.213,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.216,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.219,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.22,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.220,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.221,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.226,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.228,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.23,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.230,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.231,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.233,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.234,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.235,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.239,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.241,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.242,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.244,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.245,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.196.61.246,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.247,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.248,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.249,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.25,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.252,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.255,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.27,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.28,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.29,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.34,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.35,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.36,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.37,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.38,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.4,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.45,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.46,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.196.61.47,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.51,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.53,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
168.196.61.54,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.55,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.56,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.59,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.60,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.61,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.62,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.63,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.66,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.68,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.69,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.7,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
168.196.61.70,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.71,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.72,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.75,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.76,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.77,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.78,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.79,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.8,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.80,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.81,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.82,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.83,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.86,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.88,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.61.89,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.9,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.90,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.91,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.92,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.93,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.94,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.61.96,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.97,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.61.98,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.0,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.1,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.10,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.100,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.101,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.103,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.108,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.109,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.62.11,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.62.110,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.111,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.113,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.115,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.116,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.117,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.118,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.123,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.124,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.125,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.128,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.13,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.133,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.134,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.137,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
168.196.62.138,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.14,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
168.196.62.140,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.141,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.143,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
168.196.62.144,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
